cluster,Planck_mass,CNN_mass,err+,err-,redshift,Y_500,err_Y
PSZ2G198.46+46.01.fits,14.744679352610897,14.788111,0.0671853999999999,0.05683136,0.2994615733623505,3.7176846923090605,0.8221815509374661
PSZ2G198.47-23.69.fits,14.55983238315322,14.626371,0.08261299,0.078448296,0.1247999966144562,2.03620240943677,0.6612430731737627
PSZ2G198.90+18.16.fits,14.766607739610976,14.739389,0.06356144,0.05562401,0.3183999955654144,3.0920344417393606,0.639217498027318
PSZ2G199.09-16.61.fits,14.664983301294749,14.63022,0.08324051,0.07621002,0.1509999930858612,2.04503155034858,0.6217955846326084
PSZ2G199.61+53.41.fits,14.743355203417522,14.827509,0.06792927,0.05447769,0.3711727261543274,4.362279953665771,0.9145290552679933
PSZ2G199.75+46.59.fits,14.771904468019397,14.874596,0.065086365,0.05409813,0.5533869862556458,5.227760504851088,1.0748821898028567
PSZ2G200.06+77.22.fits,14.664811636028562,14.705799,0.06540394,0.05539131,0.3605123460292816,2.7568178723575016,0.6116460732318033
PSZ2G200.63-64.71.fits,14.3943851688355,14.359749,0.08174133,0.0777091999999999,0.0907000005245208,0.749379857226877,0.23219713965236008
PSZ2G200.82+27.42.fits,14.78489652715031,14.769875,0.06505489,0.055740356,0.3820151388645172,3.495385892546,0.7514290492531307
PSZ2G200.95-28.16.fits,14.724463591185865,14.809233,0.06736946,0.0550375,0.2199999988079071,4.0193636133432555,0.8463851262925781
PSZ2G201.50-27.31.fits,14.919300702047144,15.016111,0.056815147,0.07525444,0.5376999974250793,8.86217208673979,2.8628837734509935
PSZ2G201.54+30.62.fits,14.802685885114975,14.837889,0.06703472,0.053761482,0.3348999917507172,4.487859549994967,0.934923320180302
PSZ2G202.50+19.17.fits,14.415955370011664,14.548368,0.073866844,0.08558369,0.101593092083931,1.473427811405418,0.4988056618210268
PSZ2G203.18+20.84.fits,14.546637516956446,14.595394,0.079016685,0.08365536,0.1840151399374008,1.8318838162167617,0.6481262103211565
PSZ2G203.22+66.40.fits,14.769903574899995,14.768976,0.06576729,0.056638718,0.5795650482177734,3.4771925963951875,0.7631116840257621
PSZ2G204.10+16.51.fits,14.568889890835733,14.636007,0.082585335,0.07525444,0.1220000013709068,2.111086130351665,0.6410302787289907
PSZ2G204.24+14.51.fits,14.778976745455935,14.783186,0.06709194,0.05692482,0.3454000055789948,3.599174110324048,0.7584705251238509
PSZ2G204.73+15.88.fits,14.793895699012568,14.783241,0.067147255,0.056869507,0.3440000116825104,3.677408033759154,0.7971324641084234
PSZ2G205.05-62.95.fits,14.882824785742953,14.811268,0.0677938459999999,0.05461216,0.3100000023841858,4.117988137465183,0.875120478075977
PSZ2G205.48+18.70.fits,14.765821795386328,14.851179,0.06582928,0.05335617,0.4466589987277985,4.732173573260409,0.9867602656349304
PSZ2G205.65+18.10.fits,14.780850276795654,14.839885999999998,0.06742096,0.054986,0.4454140663146973,4.563211133164158,0.9794101284736071
PSZ2G205.90+73.76.fits,14.86852338364116,14.911427,0.064873695,0.054311752,0.4474000036716461,5.921710925915258,1.2607404728100244
PSZ2G205.93-39.46.fits,15.08814961258772,15.092394,0.047735214,0.069838524,0.4429999887943268,11.485414380731592,3.2519973017728923
PSZ2G206.22+24.89.fits,14.356945006641384,14.288141,0.08422184,0.0784502,0.0925000011920929,0.5689084401042094,0.18123849989111945
PSZ2G206.45+13.89.fits,14.859659686061857,14.884375,0.06520176,0.05398369,0.3810000121593475,5.3352995373858985,1.1766631950013713
PSZ2G207.88+81.31.fits,14.87527964463202,14.9115715,0.065018654,0.054166794,0.3529999852180481,5.910050623508801,1.2650230815434769
PSZ2G208.60-26.00.fits,14.88895638338418,14.959013,0.06575203,0.061486244,0.2195000052452087,7.088402467505448,1.7491137289772436
PSZ2G208.61-74.39.fits,14.796142823280768,14.807392000000002,0.067139626,0.055267334,0.7200000286102295,4.024002303048569,0.8592850379929595
PSZ2G208.80-30.67.fits,14.860674957547843,14.9129715,0.06480789,0.0543775559999999,0.2475000023841858,5.961110857314833,1.25658996079722
PSZ2G209.17-80.38.fits,14.500562075584732,14.562276999999998,0.07489014,0.084560394,0.1597000062465668,1.6426561125551855,0.553519686200147
PSZ2G209.53+43.32.fits,14.581745614213911,14.583657999999998,0.07694435,0.0841169359999999,0.1920000016689301,1.7128861514215692,0.6134693831663532
PSZ2G209.54-36.50.fits,14.433591489803446,14.860165,0.065151215,0.054034233,0.032600000500679,4.8409318449128484,0.9871136637524613
PSZ2G209.79+10.23.fits,15.030491147324204,15.041182,0.04967308,0.07595444,0.6769999861717224,9.778342857863109,2.8668759799752137
PSZ2G210.01+50.85.fits,14.695131995015876,14.686956,0.06749916,0.058128357,0.3190000057220459,2.556571009449343,0.5776022753694035
PSZ2G210.08-60.96.fits,14.7821108518472,14.761965,0.0651989,0.055597305,0.3219999969005585,3.3619409023919262,0.7506085075647091
PSZ2G210.22+15.56.fits,14.307784634563449,14.319893,0.08215046,0.07891083,0.061999998986721,0.6543599980291643,0.20976303156743684
PSZ2G210.64+17.09.fits,14.891551145983478,14.881037,0.06508541,0.054100037,0.4799999892711639,5.369619688329381,1.1069414755495919
PSZ2G211.21+38.66.fits,14.844522753989104,14.892773000000002,0.06393623,0.05363846,0.5048999786376953,5.4947121055630745,1.1677707202458114
PSZ2G212.25-53.20.fits,14.637782050460734,14.588910999999998,0.07736492,0.083696365,0.1879999935626984,1.734366150620044,0.5929252596730612
PSZ2G212.44+63.19.fits,14.752768157302995,14.825293,0.06732273,0.055083275,0.5419765710830688,4.31439397120174,0.9451851053108
PSZ2G212.50-61.38.fits,14.79369780327132,14.832775,0.066752434,0.0540428159999999,0.5048999786376953,4.455188427029196,0.980576411296072
PSZ2G212.80+50.63.fits,14.603856690546428,14.713625,0.06356621,0.05561924,0.2186712622642517,2.8216991110442278,0.6020752261737474
PSZ2G212.82-84.04.fits,14.754291296791717,14.841824,0.066137314,0.05465889,0.2275000065565109,4.538814354928678,1.0053713350083089
PSZ2G212.93-54.04.fits,14.793442543104648,14.882017,0.06445503,0.05311966,0.5899999737739563,5.386177319368977,1.072985553288064
PSZ2G213.27+78.38.fits,14.682665449390392,14.702035999999998,0.06486225,0.055933952,0.3160000145435333,2.7100144391024186,0.5735763103489198
PSZ2G213.30+50.99.fits,14.672890570903633,14.722301500000002,0.06418991,0.054995537,0.320499986410141,2.95700481672016,0.621571183609144
PSZ2G213.39+80.59.fits,14.847216078307907,14.974575,0.06359768,0.06525135,0.5586000084877014,7.506613436892524,1.9523135752173562
PSZ2G214.08+23.15.fits,14.755291915886165,14.824623,0.06826401,0.0541419999999999,0.2556999921798706,4.255487518091906,0.908608207139783
PSZ2G214.61-22.70.fits,14.731914862407663,14.849699,0.06595993,0.053225517,0.153999999165535,4.6472383766126475,0.9441181170395694
PSZ2G215.19-49.65.fits,14.7776789025761,14.841867,0.06618118,0.05461502,0.2398999929428101,4.549057825428092,0.9188002770691103
PSZ2G215.24-26.10.fits,14.795350046492429,14.811323000000002,0.06784916,0.054556847,0.335999995470047,4.134898588365097,0.8777126342215397
PSZ2G215.51+06.58.fits,14.905141205985794,15.000965,0.06099701,0.07268429,0.2196999937295914,8.167476143792692,2.4224405870639183
PSZ2G215.61+22.61.fits,14.715577952364145,14.818073000000002,0.0681571959999999,0.05586052,0.2491876184940338,4.202498051421099,0.9145880872790283
PSZ2G216.44-29.11.fits,14.790163450539348,14.866554,0.06509781,0.054086685,0.4699999988079071,5.033386214145026,1.0114708263325471
PSZ2G216.62+47.00.fits,14.915861298506975,14.921759,0.063931465,0.055253983,0.3826000094413757,6.222321963633876,1.2849851500562095
PSZ2G216.80+09.25.fits,14.713232193799607,14.751017,0.0639143,0.05527115,0.2730000019073486,3.255403883376645,0.6749083543750969
PSZ2G217.09+40.15.fits,14.589930527539806,14.625748000000002,0.08198929,0.07746124,0.1357000023126602,2.03009594909536,0.6102454143007413
PSZ2G217.40+10.88.fits,14.727525407934069,14.786210999999998,0.06689644,0.05551052,0.1889999955892563,3.7206084458030064,0.8253425886334194
PSZ2G218.54+13.26.fits,14.775535185832975,14.760134,0.064977646,0.055817604,0.3269999921321869,3.3400513272143364,0.7260231237613674
PSZ2G218.59+71.31.fits,14.555220374280864,14.663893,0.075037,0.06347561,0.1370999962091446,2.3502302125880465,0.5557049310314418
PSZ2G218.81+35.51.fits,14.733855491876747,14.744942000000002,0.06428146,0.05651474,0.1750999987125397,3.1693608146200574,0.6604973299919168
PSZ2G219.12+44.49.fits,14.718087594776952,14.690418,0.06774044,0.05788803,0.3402999937534332,2.6227727273077512,0.5982251934206202
PSZ2G219.45-35.90.fits,14.393049493141868,14.233297,0.08091736,0.06886959,0.0719999969005584,0.4637311336618075,0.12816753388176702
PSZ2G219.88+22.83.fits,14.704830258852036,14.809813,0.067949295,0.056067467,0.2328126579523087,4.022573975530967,0.9215027807944396
PSZ2G219.89-34.39.fits,14.898528329364742,14.864737,0.06489086,0.054293633,0.699999988079071,4.975628330195605,1.0412650590603072
PSZ2G220.11+22.91.fits,14.687950958287454,14.746639000000002,0.06436825,0.056427002,0.2248000055551529,3.206288640082138,0.6775118156952172
PSZ2G220.53-38.55.fits,14.379186303585229,14.32303,0.082066536,0.0789938,0.06700000166893,0.6397450091339263,0.21657062182717385
PSZ2G220.74-58.91.fits,14.282808027072733,14.317354000000002,0.08283329,0.0782279999999999,0.0684999972581863,0.6438690687939432,0.1963489613948502
PSZ2G220.83+42.20.fits,14.759671446200723,14.732674,0.063287735,0.0558977129999999,0.3104000091552734,3.0025109717478893,0.6630891783288259
PSZ2G222.52+20.58.fits,14.359644668301522,14.287024,0.08310413,0.07795715,0.0821999981999397,0.5651612433694384,0.17759360369886582
PSZ2G222.77+60.67.fits,14.544006268640471,14.553898,0.07456398,0.08488655,0.160300001502037,1.5613083629316533,0.5459951883868219
PSZ2G222.78+12.84.fits,14.827685199902946,14.838888,0.066423416,0.054372787,0.3689999878406525,4.500373518339529,0.9346966911224327
PSZ2G222.99-65.70.fits,14.791249522872429,14.870369,0.06569195,0.0534934999999999,0.2322999984025955,5.06317705399721,1.0027021114168044
PSZ2G223.04-20.27.fits,14.594443430909214,14.5797,0.07620716,0.08324337,0.1899999976158142,1.7131175202549265,0.5900367065758901
PSZ2G223.16-68.81.fits,14.61696396018255,14.728082999999998,0.063529015,0.055656433,0.2137999981641769,2.994143127089346,0.6410613572869538
PSZ2G223.47+26.85.fits,14.721951740459318,14.707636,0.06562996,0.05516529,0.3269000053405762,2.748863740943605,0.6322349799253665
PSZ2G223.93-60.10.fits,14.84263593049664,14.8748,0.06529045,0.0538940429999999,0.2536999881267548,5.169502595893485,1.0915721284086657
PSZ2G224.00+69.33.fits,14.722163069890914,14.754662,0.06433773,0.0564584729999999,0.1904000043869019,3.289846346157585,0.6856447886896722
PSZ2G224.01-11.14.fits,14.927043944526536,14.949198,0.065600395,0.058416367,0.6200000047683716,6.801481486508335,1.513840725980437
PSZ2G224.03-76.42.fits,14.773045181891026,14.849127,0.06699848,0.053797722,0.4129999876022339,4.732638595807575,0.9973993504755488
PSZ2G224.38-24.95.fits,14.404245272106325,14.296148,0.08256531,0.07849598,0.0914999991655349,0.588720105288373,0.18372607816786862
PSZ2G224.40-76.54.fits,14.764556632143302,14.845743,0.0668353999999999,0.053959846,0.4129999876022339,4.641650591079041,0.9555967810207131
PSZ2G224.53-30.27.fits,14.56997079278742,14.707754,0.06413841,0.055047035,0.2001380026340485,2.718584044461453,0.5936472284376128
PSZ2G224.82+13.62.fits,14.738417248723437,14.753315,0.0646019,0.056194305,0.2939999997615814,3.277894569343319,0.6966023312848827
PSZ2G225.48+29.41.fits,14.66258874313759,14.824633,0.068273544,0.05413246,0.2029999941587448,4.255825871663754,0.8973185602910695
PSZ2G225.56-27.27.fits,14.549606609978154,14.571270000000002,0.07583046,0.08362007,0.1705999970436096,1.6588144498288582,0.5683094355216177
PSZ2G225.84+41.84.fits,14.606703713879051,14.727861,0.06330776,0.0558776859999999,0.2060000002384186,2.964209884584582,0.6509652630972149
PSZ2G225.93-19.99.fits,15.030634789209897,15.090128,0.04708004,0.068883896,0.4600000083446503,11.554021617358611,3.093007058060314
PSZ2G226.16-21.95.fits,14.588071466958494,14.524862,0.079351425,0.08976269,0.0988999977707862,1.3919783223745024,0.47759183320351023
PSZ2G226.18+76.79.fits,14.77430591466462,14.844368,0.06707096,0.05372429,0.1427000015974045,4.593080823685662,0.9297436653928326
PSZ2G226.75+48.95.fits,14.685701506207897,14.725264,0.06393051,0.055253983,0.2245000004768372,2.9830247532011933,0.6423123657374875
PSZ2G227.21+54.79.fits,14.687308412478464,14.777727,0.06646538,0.055940628,0.3264781534671783,3.633734207312892,0.7998992959131151
PSZ2G227.59+22.98.fits,14.678375345987831,14.726704000000002,0.063759804,0.05542469,0.2808499932289124,3.004447227254772,0.6171791127992704
PSZ2G227.61+54.87.fits,14.722295486195565,14.749897,0.06440544,0.056390762,0.3188000023365021,3.30156987883605,0.6939437477846468
PSZ2G227.63-52.28.fits,14.562754039377776,14.687555,0.06809807,0.05752945,0.2108999937772751,2.5777831745365187,0.5978293994235605
PSZ2G227.89+36.58.fits,14.80534072356067,14.8411255,0.06704998,0.0537462229999999,0.4616000056266785,4.617347899253447,0.9659847779308062
PSZ2G228.16+75.20.fits,15.017777086955403,15.023198999999998,0.054239273,0.07621956,0.5450000166893005,9.111868552222447,2.738904488127176
PSZ2G228.29+55.08.fits,14.654344038510215,14.746887,0.0646162,0.056179047,0.315200001001358,3.2210480210554895,0.692273247011907
PSZ2G228.30-49.02.fits,14.857623317053957,14.923437,0.0639991759999999,0.05518627,0.4250000119209289,6.137817070363051,1.3261970382163484
PSZ2G228.38+38.58.fits,14.788902969025957,14.8407345,0.06665897,0.05413723,0.543811023235321,4.501622172918129,0.9330213621003511
PSZ2G228.50+34.95.fits,14.762062905983065,14.82719,0.06761074,0.05479622,0.2700999975204468,4.303137883484054,0.9124793292853001
PSZ2G228.62+68.44.fits,14.463919331740923,14.547251,0.07435894,0.08509159,0.1041999980807304,1.5063556072900872,0.5169049492969778
PSZ2G229.23-17.23.fits,14.720210460927523,14.734312,0.06331539,0.0558700559999999,0.1710000038146973,3.068778239287457,0.6559357268074001
PSZ2G229.37+49.70.fits,14.592343570285584,14.747293,0.06341171,0.05577278,0.2032923996448517,3.1821658878757972,0.7090796732190727
PSZ2G229.74+77.96.fits,14.87423981207566,14.940414,0.06486988,0.057536125,0.2689999938011169,6.55142918871117,1.5068307884604772
PSZ2G229.93+15.30.fits,14.709591344141463,14.849703,0.065963745,0.0532217029999999,0.0703999996185302,4.784779031397061,0.9494172529247453
PSZ2G230.28-24.42.fits,14.184940026018769,14.266277,0.08329582,0.07615471,0.0419999994337558,0.5292314942386935,0.15718212728482125
PSZ2G230.29-47.13.fits,14.265756139522916,14.312838,0.083148,0.07952309,0.0599999986588954,0.6369995026622624,0.22404402247677643
PSZ2G230.48+71.51.fits,14.733620791444851,14.782965,0.06687069,0.0555353159999999,0.3211844265460968,3.6732840578055153,0.7741536163338546
PSZ2G230.73+27.70.fits,14.695635423614796,14.728129999999998,0.0635767,0.05560875,0.2943499982357025,2.957147987029281,0.6333300798874746
PSZ2G230.76+65.41.fits,14.514989850524175,14.56777,0.07555103,0.0838995,0.1705999970436096,1.6216184674836271,0.5293764309329213
PSZ2G231.05-17.32.fits,14.72420093644558,14.808517000000002,0.06826496,0.055752754,0.4029999971389771,4.054714171416748,0.8809945163396188
PSZ2G231.56+60.03.fits,14.82235512664364,14.828802,0.067611694,0.054795265,0.2994000017642975,4.381990652566069,0.9441094054554133
PSZ2G231.70-07.80.fits,14.735824700629855,14.854952,0.0663805,0.05441475,0.2000000029802322,4.784239924634116,1.038324252569506
PSZ2G231.79+31.48.fits,14.687328790936244,14.703601999999998,0.06481743,0.05597782,0.3324045836925507,2.6996072244130866,0.5616231565402707
PSZ2G232.84+38.13.fits,14.535581450689516,14.578404999999998,0.07652283,0.082927704,0.1508000046014786,1.7036920148465353,0.5771133762065785
PSZ2G233.05+23.67.fits,14.5698978202006,14.55624,0.07368469,0.08415508,0.1920000016689301,1.5744631344677897,0.5337202915205007
PSZ2G233.25-30.01.fits,14.525468252611596,14.636818,0.0817852,0.07444382,0.1581999957561493,2.0952774878807183,0.62965521187637
PSZ2G233.41-17.13.fits,14.724908058407236,14.741375,0.06393623,0.055249214,0.3499999940395355,3.135780580953017,0.6574723821259933
PSZ2G233.68+36.14.fits,14.738572893551837,14.692045000000002,0.06775665,0.056261063,0.356822669506073,2.609108716468164,0.5775189452864122
PSZ2G234.06-30.74.fits,14.63417051246432,14.630091,0.08311081,0.07633972,0.1993999928236008,2.091962577747344,0.6529896253648884
PSZ2G234.52+82.85.fits,14.733505019343369,14.762617,0.064240456,0.0565557479999999,0.5240928530693054,3.4037240778784716,0.7391207462665983
PSZ2G234.59+73.01.fits,14.221956825616983,14.337257,0.08179855,0.07765198,0.0214000009000301,0.692134129103871,0.21040699904086158
PSZ2G235.56+23.29.fits,14.830770236584671,14.856737,0.06655502,0.054240227,0.3740000128746033,4.747130463431187,0.9732435928942438
PSZ2G235.74-67.98.fits,14.30416858713308,14.33894,0.08187008,0.07758045,0.0791999995708465,0.6881501081892505,0.21411307922170436
PSZ2G236.92-26.65.fits,14.689225284189256,14.772377,0.06594658,0.056459427,0.1483000069856644,3.530922789641549,0.7658815980104078
PSZ2G238.34+05.94.fits,14.69078508596926,14.799726500000002,0.06752682,0.056489944,0.1400000005960464,3.876744155780811,0.8684821831008604
PSZ2G238.69+63.26.fits,14.65073041365326,14.610823000000002,0.081560135,0.08111191,0.1689999997615814,1.9004976837321188,0.6351588677703246
PSZ2G239.27-26.01.fits,14.943105579133892,15.032061,0.051826477,0.0754118,0.4300000071525574,9.211049083167715,2.8411250967737707
PSZ2G239.29+24.75.fits,14.835941688756709,14.928368,0.064097404,0.05508709,0.0542000010609626,6.318678072528408,1.3442615063262933
PSZ2G239.43+47.95.fits,14.814589853107655,14.832624,0.06660175,0.054193497,0.2849999964237213,4.423376546269672,0.898088370457525
PSZ2G239.66+06.80.fits,14.797217201388776,14.827631,0.06805134,0.05435562,0.3000000119209289,4.380817215593081,0.9092064975203835
PSZ2G239.93-39.97.fits,14.850589780971506,14.840761,0.06668568,0.054110527,0.5799999833106995,4.569139578556131,0.9389229198813964
PSZ2G239.97+03.74.fits,14.344807663530178,14.358604,0.08220768,0.07724285,0.0489999987185001,0.7391785563438744,0.22758934705012376
PSZ2G240.30-50.34.fits,14.712599077762771,14.74691,0.06463909,0.05615616,0.2509999871253967,3.1743223609592723,0.7120359910959186
PSZ2G240.39+07.91.fits,14.748677580065758,14.806408,0.06776619,0.0562515259999999,0.3314999938011169,3.9861512305416156,0.8561863480207959
PSZ2G240.61-60.40.fits,14.62976007178873,14.751829,0.06472683,0.056069374,0.219200000166893,3.25398677383756,0.7313797931352131
PSZ2G240.80-46.51.fits,14.181439198510557,14.285044,0.08434582,0.078326225,0.0500999987125396,0.563417864278531,0.17317659892834017
PSZ2G241.11-28.68.fits,14.866952716242974,14.952091,0.065273285,0.060355186,0.4199999868869781,6.96841117069612,1.7177547621391709
PSZ2G241.76-30.88.fits,14.845395464070338,14.8735695,0.06567097,0.05351448,0.270799994468689,5.212836313922832,1.0930849224815256
PSZ2G241.79+50.30.fits,14.477214399701682,14.547358,0.07446575,0.08498478,0.1524000018835068,1.5211173826677373,0.5453184247716779
PSZ2G241.79-24.01.fits,14.747285881763622,14.834614000000002,0.06698036,0.053814888,0.1392000019550323,4.464106438324718,0.9495865821345867
PSZ2G241.98+14.87.fits,14.81905480133086,14.847933,0.06580448,0.0533809659999999,0.1686999946832657,4.64599568414607,0.9629350246656583
PSZ2G242.09+10.41.fits,14.41031283518282,14.292076000000002,0.08332443,0.07934666,0.0876000002026557,0.5704656303753788,0.178848685903831
PSZ2G242.41-37.40.fits,14.244138035866117,14.290829,0.08368778,0.07898331,0.0535999983549118,0.5775250361840445,0.18775303748050196
PSZ2G243.02+42.87.fits,14.232128240084704,14.364904,0.08206463,0.07738495,0.0445000007748603,0.7642352239028832,0.23692532291113638
PSZ2G243.15-73.84.fits,14.907753736613795,14.96707,0.06414509,0.063093185,0.4099999964237213,7.305494209656407,1.753746047463051
PSZ2G243.34-50.92.fits,14.614091478779471,14.743206,0.06415653,0.055028915,0.2370000034570694,3.1855999264129036,0.6784014872555892
PSZ2G243.64+67.74.fits,14.59313065261574,14.49168,0.102540016,0.10200691,0.0834000036120414,1.216927880022452,0.4871820293253249
PSZ2G244.11-53.59.fits,14.442216340858504,14.737761,0.063542366,0.055642128,0.1030000001192093,3.077964742174289,0.6720002022510599
PSZ2G244.37-32.15.fits,14.869595963019076,14.882502,0.0649395,0.052635193,0.2838999927043915,5.356531893603421,1.0947607093157834
PSZ2G244.68+08.63.fits,14.647631176859832,14.727732,0.06317806,0.056007385,0.2509999871253967,2.9714004056148964,0.648863485420704
PSZ2G244.71+32.50.fits,14.718464626894464,14.785738,0.066423416,0.055983543,0.1535000056028366,3.7243215061128403,0.783073305198933
PSZ2G244.74-28.59.fits,14.694802686449927,14.745945,0.06367397,0.055511475,0.3190000057220459,3.184781536855807,0.6752785306130571
PSZ2G244.77+59.80.fits,14.766505045271918,14.791277,0.06713009,0.055275917,0.4659203588962555,3.734766411049879,0.7915400331589456
PSZ2G245.47-53.62.fits,14.645442610324327,14.729992,0.063827515,0.055357933,0.1729000061750412,3.0142590210526468,0.6684109741806338
PSZ2G245.70-33.75.fits,14.288409504088769,14.285208,0.08289909,0.07816219,0.0755999982357025,0.5654922806489149,0.184491888214259
PSZ2G246.36-30.27.fits,14.051823336563483,14.270807,0.08299351,0.07645607,0.0357999987900257,0.5328865022996427,0.15968284583692902
PSZ2G246.41+13.14.fits,14.756756212684763,14.810324,0.068460464,0.055556297,0.4359999895095825,4.0682700513608285,0.8866086382021323
PSZ2G246.49-35.31.fits,14.162430575316812,14.266302,0.08332062,0.07612991,0.0810000002384185,0.5141006164240515,0.16087528399307438
PSZ2G246.50-26.09.fits,14.377277769662282,14.518419,0.08096123,0.0913744,0.046799998730421,1.3352999466241955,0.4699273258091606
PSZ2G247.19-23.31.fits,14.610515880176957,14.625481,0.083333015,0.07772827,0.1519999951124191,2.024508347876245,0.6326693551647959
PSZ2G247.56-56.06.fits,14.25567040869235,14.299473,0.082668304,0.07839298,0.064300000667572,0.6020489855410087,0.19552858720122512
PSZ2G247.69-25.06.fits,14.635635937309267,14.718456,0.06356621,0.05561924,0.3436999917030334,2.866420474616537,0.6035660235313689
PSZ2G247.97+33.52.fits,14.507854814389402,14.65638,0.07718754,0.06615639,0.1633999943733215,2.2627223965033396,0.5845668959331
PSZ2G247.99-26.37.fits,14.535801649617502,14.687920000000002,0.06846237,0.0571651459999999,0.2300000041723251,2.553796324849315,0.6019652393669951
PSZ2G249.38+33.26.fits,14.732925925269324,14.749817000000002,0.06432533,0.05647087,0.1668999940156937,3.2586027893136302,0.7132678047789227
PSZ2G249.80+04.56.fits,14.8140311147639,14.883957,0.06478405,0.05279064,0.4199999868869781,5.380032391301745,1.1314567475974264
PSZ2G249.80-68.11.fits,14.574551215998694,14.738878,0.06466007,0.056135178,0.2280000001192093,3.107295542110229,0.6864679549401277
PSZ2G249.87-21.65.fits,14.584615516702454,14.608303,0.08065128,0.08202076,0.1758999973535538,1.9100124668472251,0.6647502859040079
PSZ2G249.91-39.86.fits,14.557240159049346,14.599787,0.0801878,0.082484245,0.1500999927520752,1.8081661699650091,0.5927860558967065
PSZ2G250.04+24.14.fits,14.8226723358445,14.910263,0.06371021,0.05386448,0.4000000059604645,5.893790703278857,1.2014076153640108
PSZ2G250.17+73.53.fits,14.52528627838755,14.761656,0.06488991,0.0559062959999999,0.2751481831073761,3.38978364174225,0.7611227881815957
PSZ2G250.29-17.29.fits,14.65517994017642,14.716154,0.0644845959999999,0.054699898,0.2700000107288361,2.8404868662782987,0.6066826524170619
PSZ2G250.43-41.42.fits,14.421558131393011,14.546210999999998,0.07493019,0.08452034,0.1500000059604645,1.507154800485833,0.49843231027900536
PSZ2G250.59-25.03.fits,14.706970783687858,14.793175,0.067417145,0.056599617,0.550000011920929,3.8747610713848366,0.8329370809456013
PSZ2G250.68+40.76.fits,14.6115152246004,14.703899,0.065114975,0.055680275,0.2544000148773193,2.705485225199903,0.5939622187317056
PSZ2G250.89-36.24.fits,14.758691129826197,14.816994,0.06707764,0.055329323,0.2000000029802322,4.1961051359944825,0.899092364266435
PSZ2G251.13-78.15.fits,14.619848130428544,14.728855,0.06430149,0.054883957,0.3039999902248383,2.977721712506752,0.6455823901687573
PSZ2G252.23-50.62.fits,14.658682770233373,14.710222,0.064995766,0.055800438,0.3582000136375427,2.760426546795258,0.6087013061302992
PSZ2G252.95-41.35.fits,14.635546173531154,14.683666,0.06904125,0.05819702,0.3499999940395355,2.529620477145409,0.5776448690173739
PSZ2G252.99-56.09.fits,14.466471261598391,14.353041,0.08147526,0.07797527,0.0751999989151954,0.7201886937626703,0.23221204837703
PSZ2G253.04+36.83.fits,14.362305442646694,14.308096,0.0832386,0.07943344,0.0586000010371208,0.6106351152422665,0.1986082981809337
PSZ2G253.13+57.49.fits,14.684602664020572,14.723112,0.06338978,0.05579567,0.2293000072240829,2.9316880688934397,0.6429433804567214
PSZ2G253.21+34.25.fits,14.69392854522615,14.732573,0.063186646,0.055998802,0.3061999976634979,3.0515630562403913,0.6745835300329736
PSZ2G253.48-33.72.fits,14.669289393343206,14.64378,0.0806942,0.07231426,0.1913000047206879,2.209131501789937,0.6084150421917537
PSZ2G254.08-58.45.fits,14.793961067359463,14.860163,0.06514931,0.05403614,0.4584099948406219,4.862998300137339,1.0438749628625918
PSZ2G254.46-14.44.fits,14.865289405433805,14.761032,0.064266205,0.05653,0.550000011920929,3.395324905393994,0.7769913091981143
PSZ2G254.51-27.32.fits,14.688809177770857,14.731375,0.06359959,0.05558586,0.274399995803833,2.964375992701612,0.6368511215817817
PSZ2G254.64-45.20.fits,14.68215759962024,14.921013,0.06479645,0.054389,0.5810499787330627,6.106114512883128,1.2726563013106407
PSZ2G254.66-34.45.fits,14.570765477689926,14.723276,0.06355381,0.055631638,0.2960000038146973,2.9282260498515456,0.6387833292973211
PSZ2G254.73-30.52.fits,14.357383893135871,14.555573999999998,0.07462978,0.08482075,0.1254000067710876,1.584330461281695,0.5687453580433651
PSZ2G254.90+33.92.fits,14.50291699294343,14.615118,0.08263397,0.08003807,0.1517000049352646,1.9444874595293618,0.6665354778824829
PSZ2G254.92+82.31.fits,14.711545503873143,14.884216,0.06504345,0.0541419999999999,0.4372661411762238,5.372961264223447,1.1518087148379499
PSZ2G254.96+55.88.fits,14.365553708854147,14.382307,0.08658314,0.07769966,0.0780000016093254,0.8170216699771837,0.25902816847370486
PSZ2G255.07+54.84.fits,14.333763646968723,14.384069,0.08673477,0.07754803,0.0887400582432746,0.8008061787514806,0.2464155621073532
PSZ2G255.32-56.27.fits,14.240861733598578,14.348907,0.080563545,0.07727623,0.0718000009655952,0.7270161764869922,0.21772781522304965
PSZ2G255.51+49.96.fits,14.697780978421733,14.69356,0.066049576,0.05635643,0.3402973711490631,2.610198878567502,0.5829352177008409
PSZ2G255.52-35.66.fits,14.32961601648663,14.291969,0.08321762,0.07784271,0.0912000015377998,0.5775610075346922,0.17872307641828386
PSZ2G255.60-46.18.fits,14.800999712185636,14.967545,0.06462002,0.062618256,0.4235129952430725,7.291878855170685,1.8404695038470862
PSZ2G255.64-25.30.fits,14.45999601948532,14.571192000000002,0.07575226,0.08369827,0.1164000034332275,1.6334458385206168,0.5703454727171717
PSZ2G256.24+34.83.fits,14.611889317103437,14.629295,0.082315445,0.0771350859999999,0.1527519971132278,2.053421708288097,0.6490364956673639
